Expected total responses,1049
Success count,1049
Error count,0
Unverified response count,0
See download status column for download errors
Response ID,Timestamp,Download Status,ជម្រើសរាជធានី ឬខេត្ត,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកណ្តាល,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកែប,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកោះកុង,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តក្រចេះ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកំពង់ចាម,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកំពង់ឆ្នាំង,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកំពង់ធំ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកំពង់ស្ពឺ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកំពត,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តតាកែវ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តត្បូងឃ្មុំ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តបន្ទាយមានជ័យ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តប៉ៃលិន,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តបាត់ដំបង,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តពោធិ៍សាត់,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តព្រៃវែង,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តព្រះវិហារ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តព្រះសីហនុ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល រាជធានីភ្នំពេញ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តមណ្ឌលគិរី,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តរតនគិរី,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តសៀមរាប,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តស្ទឹងត្រែង,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តស្វាយរៀង,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តឧត្ដរមានជ័យ,រយៈទទឹង និងរយៈបណ្តោយ​ (Latitude and longitude),តំណភ្ជាប់ផែនទី (Map Link),រូបភាពមូលដ្ខានសុខាភិបាល,ជម្រើសពីបញ្ជីឈ្មោះមូលដ្ខានសុខាភិបាល ឬបញ្ជូលថ្មី,ប្រភេទសេវា,ឈ្មោះមូលដ្ឋានសុខាភិបាលជាអក្សរខ្មែរ,ឈ្មោះមូលដ្ឋានសុខាភិបាលជាអក្សរឡាតាំង,លេខលិខិតអនុញ្ញាត,កាលបរិច្ឆេទអនុញ្ញាត,កាលបរិច្ឆេទផុតសុពលភាពនៃលិខិតអនុញ្ញាត,ចំនួនបុគ្គលិក&ពេទ្យ
67e28bc71115b50012b37551,25 Mar 2025 05:56:07 PM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល នារី សោភា (Neary Sophea - 2116),,,,,,,"11.5880154,104.8881968",https://maps.app.goo.gl/hw3JDQ5Q2GatxkySA,photo_2025-03-25_17-55-11.jpg,,,,,,,,
67e28bf21115b50012b3755f,25 Mar 2025 05:56:50 PM,Success (with Downloaded Attachment),បន្ទាយមានជ័យ,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល មានជ័យ (Mean Chey - 393),,,,,,,,,,,,,,"13.5882602, 102.9752991","13.5902983, 102.913.5902983, 102.9742088742088",IMG_20250325_172409_778.jpg,,,,,,,,
67e28dd41115b50012b380f8,25 Mar 2025 06:04:52 PM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ឃួន ពិសិដ្ឋ (Khuon Piseth - 111),,,,,,,"11.54602521925412, 104.89908438474987",https://maps.app.goo.gl/oa7V8t6AgD8HW5sz5,photo_2025-03-25_16-12-23.jpg,,,,,,,,
67e28f3f1115b50012b38250,25 Mar 2025 06:10:55 PM,Success (with Downloaded Attachment),កំពង់ស្ពឺ,,,,,,,,មន្ទីរពហុព្យាបាល សុខណាកំពង់ស្ពឺ (Sokhana Kampong Speu - 82),,,,,,,,,,,,,,,,,,"11.460753834674353, 104.51287088912642",https://maps.app.goo.gl/eU6BJ3Tf3GvwqNgx8,photo_2025-03-25_18-10-19.jpg,,,,,,,,
67e2904d1115b50012b382dd,25 Mar 2025 06:15:25 PM,Success (with Downloaded Attachment),កំពង់ស្ពឺ,,,,,,,,មន្ទីរពហុព្យាបាល សុខណាកំពង់ស្ពឺ (Sokhana Kampong Speu - 82),,,,,,,,,,,,,,,,,,"11.460772120072694, 104.51288651307574",https://maps.app.goo.gl/RjQmBPYjjHmfqS6S8,photo_2025-03-25_18-10-19.jpg,,,,,,,,
67e292681115b50012b38654,25 Mar 2025 06:24:24 PM,Success (with Downloaded Attachment),កំពង់ស្ពឺ,,,,,,,,មន្ទីរសម្រាកព្យាបាល សាយ ឫទ្ធី (Say Rithy - 2120),,,,,,,,,,,,,,,,,,"11.474734157301942, 104.55661383200712",https://maps.app.goo.gl/1vKMn6p7LUxrJiyh9,photo_2025-03-25_18-21-04.jpg,,,,,,,,
67e292d31115b50012b38a57,25 Mar 2025 06:26:11 PM,Success (with Downloaded Attachment),កំពង់ស្ពឺ,,,,,,,,មន្ទីរពហុព្យាបាល សុខណាកំពង់ស្ពឺ (Sokhana Kampong Speu - 82),,,,,,,,,,,,,,,,,,"11.460745328432187, 104.51288040465076",https://maps.app.goo.gl/y2GybHtZQYZRKAh17,photo_2025-03-25_18-20-14 (2).jpg,,,,,,,,
67e295ab1115b50012b39126,25 Mar 2025 06:38:19 PM,Success (with Downloaded Attachment),កំពង់ចាម,,,,,មន្ទីរសម្រាកព្យាបាល សេន ប៉ាត់ទ្រី (Sen Path Try - 433),,,,,,,,,,,,,,,,,,,,,"11.99490° N, 105.46380° E","https://maps.apple.com/?address=Preah%20Sorya%20Varman%202,%20Kampong%20Cham,%20Cambodia&auid=12742766103193401674&ll=11.994853,105.463834&lsp=9902&q=Sen%20Patry%20Clinic&t=r",IMG_2837.jpeg,,,,,,,,
67e296204d01970012273d50,25 Mar 2025 06:40:16 PM,Success (with Downloaded Attachment),កំពង់ចាម,,,,,មន្ទីរសម្រាកព្យាបាល សេន ប៉ាត់ទ្រី (Sen Path Try - 433),,,,,,,,,,,,,,,,,,,,,"11.99490° N, 105.46380° E","https://maps.apple.com/?address=Preah%20Sorya%20Varman%202,%20Kampong%20Cham,%20Cambodia&auid=12742766103193401674&ll=11.994853,105.463834&lsp=9902&q=Sen%20Patry%20Clinic&t=r",IMG_2837.jpeg,,,,,,,,
67e29dd1a8456c0012564a04,25 Mar 2025 07:13:05 PM,Success (with Downloaded Attachment),កំពង់ចាម,,,,,មន្ទីរសម្រាកព្យាបាល កុសល (Kosal - 1021),,,,,,,,,,,,,,,,,,,,,"11.945748561041782, 105.26695971327023",https://maps.app.goo.gl/o7u1j7nvpg2TDnhF6,Photo Clinic Kosal.jpg,,,,,,,,
67e29de4a8456c0012564a0d,25 Mar 2025 07:13:24 PM,Success (with Downloaded Attachment),បន្ទាយមានជ័យ,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល សាម ទិតលេង (Sam Tit Leng - 418),,,,,,,,,,,,,,"13.948101,103.049366","Near NR56, Thma Puok",IMG_20250325_190902_952.jpg,,,,,,,,
67e29ee91115b50012b3a33d,25 Mar 2025 07:17:45 PM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល កំពូលពេជ្រសាខាបឹងកក់ (Kampoul Pich Boeung Kok Branch - 1244),,,,,,,https://maps.app.goo.gl/e5EvSgeHkQ6bZPmg9?g_st=com.google.maps.preview.copy,https://maps.app.goo.gl/e5EvSgeHkQ6bZPmg9?g_st=com.google.maps.preview.copy,IMG_3524.png,,,,,,,,
67e2a30e1115b50012b3a5fb,25 Mar 2025 07:35:26 PM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរពហុព្យាបាល ចិន្តា (Chanta - 1597),,,,,,,"11.582042, 104.920102",https://maps.app.goo.gl/dzUa9nkHomP3HhWZA,photo_2025-03-25_19-37-42.jpg,,,,,,,,
67e2a61212f2a10012b13d93,25 Mar 2025 07:48:18 PM,Success (with Downloaded Attachment),ស្វាយរៀង,,,,,,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល វណ្ណៈសែនសុខ (Vanna Sen Sok - 1023),,11.091016.105.798867,https://maps.app.goo.gl/GJ6TsmxdGYCkHbsj6,IMG_20250325_194247_173.jpg,,,,,,,,
67e2a7324d01970012275090,25 Mar 2025 07:53:06 PM,Success (with Downloaded Attachment),កំពង់ឆ្នាំង,,,,,,មន្ទីរសម្រាកព្យាបាល សាមគ្គីមានជ័យ (Samakki Mean Chey - 1583),,,,,,,,,,,,,,,,,,,,"VPP5+FQC, Longvek","VPP5+FQC, Longvek",att.5fNCLohSVzzZ84JwqvjRiphBwXhQD-vPjKYTYvEPuoA.jpeg,,,,,,,,
67e2a7891115b50012b3ac26,25 Mar 2025 07:54:33 PM,Success (with Downloaded Attachment),កំពង់ចាម,,,,,មន្ទីរសម្រាកព្យាបាល សុខ ច័ន្ទតារា (Sok Chan Tara - 438),,,,,,,,,,,,,,,,,,,,,"11.990977701917451, 105.46074866642523",https://maps.app.goo.gl/aLWSTJcPWNJJCnHr8,6.jpg,,,,,,,,
67e2a9421115b50012b3ad63,25 Mar 2025 08:01:54 PM,Success (with Downloaded Attachment),កំពង់ឆ្នាំង,,,,,,មន្ទីរសម្រាកព្យាបាល សាមគ្គីមានជ័យ (Samakki Mean Chey - 1583),,,,,,,,,,,,,,,,,,,,"11.88613° N, 104.70933° E","https://maps.apple.com/?address=National%20Highway%205,%20Sameakki%20Mean%20Chey,%20Cambodia&ll=11.886130,104.709326&q=Marked%20Location&t=m",att.5fNCLohSVzzZ84JwqvjRiphBwXhQD-vPjKYTYvEPuoA.jpeg,,,,,,,,
67e2abba1115b50012b3afc7,25 Mar 2025 08:12:26 PM,Success (with Downloaded Attachment),កណ្ដាល,មន្ទីរសម្រាកព្យាបាល បឹងខ្យាង (Boeng Khyang - 1154),,,,,,,,,,,,,,,,,,,,,,,,,"11°21'30.2""N 104°52'06.5""E",https://maps.app.goo.gl/xn7KjdaRmtVDWygJ7,photo_2025-03-25_20-11-19.jpg,,,,,,,,
67e2b0901115b50012b3b16e,25 Mar 2025 08:33:04 PM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរពហុព្យាបាល ប្រជាប្រិយ៣៧១ (Popular 371 - 54),,,,,,,"11.452898928711365, 104.80839449761363",https://maps.app.goo.gl/bq5ZspbqMChYoAdT6,photo_2025-03-25_20-32-29.jpg,,,,,,,,
67e2b1301115b50012b3b180,25 Mar 2025 08:35:44 PM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល សុខាលាភ (Sokha Lap - 223),,,,,,,https://maps.app.goo.gl/1TrruunzZmBm2VWr5?g_st=com.google.maps.preview.copy,https://maps.app.goo.gl/1TrruunzZmBm2VWr5?g_st=com.google.maps.preview.copy,IMG_7375.jpeg,,,,,,,,
67e2b3d01115b50012b3b26d,25 Mar 2025 08:46:56 PM,Success (with Downloaded Attachment),កំពង់ស្ពឺ,,,,,,,,មន្ទីរសម្រាកព្យាបាល ត្រពាំងក្រឡឹង (Trapeang Krolung - 1652),,,,,,,,,,,,,,,,,,https://goo.gl/maps/9jUCszi12DgKvA1u8,"11.391019,104.380490",IMG_20241018_093317_210.jpg,,,,,,,,
67e2b7be12f2a10012b14cc4,25 Mar 2025 09:03:42 PM,Success (with Downloaded Attachment),កំពង់ស្ពឺ,,,,,,,,មន្ទីរសម្រាកព្យាបាល សំរោងថ្ពង (Samrong Tong - 901),,,,,,,,,,,,,,,,,,"11.731345, 104.564646",https://maps.app.goo.gl/xuTzmm6B5Wjyf4KaA,photo_2025-03-17_17-09-20.jpg,,,,,,,,
67e2bb6912f2a10012b14f7c,25 Mar 2025 09:19:21 PM,Success (with Downloaded Attachment),កំពង់ចាម,,,,,មន្ទីរសម្ភព អ៊ុក វ៉ារ៉ង់ (Uk Varang - 563),,,,,,,,,,,,,,,,,,,,,"11.988499, 105.464970",https://maps.app.goo.gl/huac66vqQ8S8cVnK8,photo_2025-03-25_21-18-19.jpg,,,,,,,,
67e2bb92481a5400120103f7,25 Mar 2025 09:20:02 PM,Success (with Downloaded Attachment),កំពង់ឆ្នាំង,,,,,,មន្ទីរសម្រាកព្យាបាល តែ វណ្ណា (Te Vanna - 513),,,,,,,,,,,,,,,,,,,,"11.936982884996283, 104.71826372223428",https://maps.app.goo.gl/UyW5edbDpHwzgfGdA,រូប គ្លីនិក តែ វណ្ណា.docx,,,,,,,,
67e2be10481a54001201050f,25 Mar 2025 09:30:40 PM,Success (with Downloaded Attachment),កំពត,,,,,,,,,មន្ទីរសម្រាកព្យាបាល កំពតសង់តេ (Kampot Sante - 467),,,,,,,,,,,,,,,,,"10.608952825731121, 104.18484791866845",https://maps.app.goo.gl/ynfKTRsZa2f5CNar9,photo_2025-03-25_21-27-23.jpg,,,,,,,,
67e2c23d481a5400120108bb,25 Mar 2025 09:48:29 PM,Success (with Downloaded Attachment),កំពង់ឆ្នាំង,,,,,,មន្ទីរសម្រាកព្យាបាល តែ គង់តារា (Te Kong Tara - 2036),,,,,,,,,,,,,,,,,,,,"11.936982884996283, 104.71826372223428",https://maps.app.goo.gl/UyW5edbDpHwzgfGdA,តែ គង់តារា គ្លីនិក.jpg,,,,,,,,
67e2c32c481a540012010aea,25 Mar 2025 09:52:28 PM,Success (with Downloaded Attachment),កំពង់ឆ្នាំង,,,,,,មន្ទីរសម្រាកព្យាបាល តែ គង់តារា (Te Kong Tara - 2036),,,,,,,,,,,,,,,,,,,,"11.936982884996283, 104.71826372223428",https://maps.app.goo.gl/2uuWAEUhFbZLci378,តែ គង់តារា គ្លីនិក.jpg,,,,,,,,
67e2c46612f2a10012b156da,25 Mar 2025 09:57:42 PM,Success (with Downloaded Attachment),កំពង់ឆ្នាំង,,,,,,មន្ទីរសម្រាកព្យាបាល តែ វណ្ណា (Te Vanna - 513),,,,,,,,,,,,,,,,,,,,"11.93702571140585, 104.71818886374712",https://maps.app.goo.gl/xRZ9Fo2tfu1LY3wf9,តែ វណ្ណា គ្លីនិក.jpg,,,,,,,,
67e2cd9d481a540012012975,25 Mar 2025 10:37:01 PM,Success (with Downloaded Attachment),ឧត្ដរមានជ័យ,,,,,,,,,,,,,,,,,,,,,,,,,មន្ទីរពហុព្យាបាល សំរោង (Samrong - 765),"14.175796920333141, 103.50697562503669",https://maps.app.goo.gl/eou7erBXD2TAtnyh7,photo_2025-02-12_12-30-46.jpg,,,,,,,,
67e2cf1c481a540012012a6d,25 Mar 2025 10:43:24 PM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរពហុព្យាបាល ពន្លឺបឹងធំ (Ponnleu Beng Thom - 1923),,,,,,,"(11.4648084, 104.7827489)",https://maps.app.goo.gl/ar5XL2uhBcUbsFdM7?g_st=com.google.maps.preview.copy,IMG_1337.jpeg,,,,,,,,
67e2d2e952d2210012ffa33e,25 Mar 2025 10:59:37 PM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរពហុព្យាបាល សុខ ហេង (Sok Heng - 776),,,,,,,សូមជម្រាបលោកគ្រូអ្នកគ្រូ មន្ទីរពហុព្យាបាលសុខហេង បានបញ្ចូលទិន្នន័យថ្ងៃទី25/03/2025 រួចរាល់ហេីយ សូមអរគុណ🙏,https://maps.app.goo.gl/bsHjDZ3ZNheduiHg8,SHP Image logo.png,,,,,,,,
67e2d30c52d2210012ffa349,25 Mar 2025 11:00:12 PM,Success (with Downloaded Attachment),បន្ទាយមានជ័យ,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ប្រាសាទនាគព័ន្ធ (Prasat Neak Poan - 397),,,,,,,,,,,,,,HXMF+J8 Sisophon,HXMF+J8 Sisophon,Screenshot_20250325_225933.jpg,,,,,,,,
67e2d466481a540012012b27,25 Mar 2025 11:05:58 PM,Success (with Downloaded Attachment),កំពង់ចាម,,,,,មន្ទីរសម្រាកព្យាបាល សុខ ច័ន្ទតារា (Sok Chan Tara - 438),,,,,,,,,,,,,,,,,,,,,"11.991074714725205, 105.4607724905258",https://maps.app.goo.gl/rCcTx6JgWixre71A9,6.jpg,,,,,,,,
67e2dbf852d2210012ffb2c8,25 Mar 2025 11:38:16 PM,Success (with Downloaded Attachment),បាត់ដំបង,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល សុខ សម្ភព (Sok Sompov - 313),,,,,,,,,,,,"(13.1126045, 103.1965388)",https://maps.app.goo.gl/6qZa9E6ASeGaZkHM8?g_st=com.google.maps.preview.copy,IMG_3411.jpeg,,,,,,,,
67e2ddac52d2210012ffbbe9,25 Mar 2025 11:45:32 PM,Success (with Downloaded Attachment),កែប,,មន្ទីរសម្រាកព្យាបាល កែប (Kep - 1582),,,,,,,,,,,,,,,,,,,,,,,,"10.543904598005192, 104.31572019731716",https://maps.app.goo.gl/tzsHSTPeL64wgnh4A,photo_2025-03-25_23-45-03.jpg,,,,,,,,
67e342eb481a540012015355,26 Mar 2025 06:57:31 AM,Success (with Downloaded Attachment),បន្ទាយមានជ័យ,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល អេឡេហ្គឹន (Elegant - 868),,,,,,,,,,,,,,"13.661678485657019, 102.56586345070168","https://www.google.com/maps/place/Elegant+Clinic/@13.6620615,102.5659575,182m/data=!3m1!1e3!4m16!1m9!3m8!1s0x311b175e04f200a5:0xbe11c944b264f91c!2sElegant+Clinic!8m2!3d13.6619285!4d102.5658871!9m1!1b1!16s%2Fg%2F11nn56jz5s!3m5!1s0x311b175e04f200a5:0xbe11c944b264f91c!8m2!3d13.6619285!4d102.5658871!16s%2Fg%2F11nn56jz5s?entry=ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoASAFQAw%3D%3D",IMG_3077.jpg,,,,,,,,
67e34bb8481a54001201b4dd,26 Mar 2025 07:35:04 AM,Success (with Downloaded Attachment),ត្បូងឃ្មុំ,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល មេឌីកា (Medica - 532),,,,,,,,,,,,,,,"11.827876677226145, 106.18019626672688",https://maps.app.goo.gl/nKxgBpgzTQeUPpTo8,medica.jpg,,,,,,,,
67e34ecf52d2210012003c00,26 Mar 2025 07:48:15 AM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ឯកទេស (Specialist - 808),,,,,,,"11.54488534699532, 104.89568347110773",https://maps.app.goo.gl/zapbQMcT9Qn8tDzS7,photo_2024-09-10_14-32-13.jpg,,,,,,,,
67e3513c05ffa80011ab25ae,26 Mar 2025 07:58:37 AM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល យូ ចតុមុខ (U Chatomuk - 2126),,,,,,,"11.5593329, 104.9245271",https://maps.app.goo.gl/hMZ12Sai5s2PoWz57?g_st=com.google.maps.preview.copy,Logo Yuchaktomuk.png,,,,,,,,
67e3541905ffa80011ab3a45,26 Mar 2025 08:10:49 AM,Success (with Downloaded Attachment),បន្ទាយមានជ័យ,,,,,,,,,,,,មន្ទីរពិសោធន៍វេជ្ជសាស្ត មិត្តភាព (Friendship - 1117),,,,,,,,,,,,,,"13°40'07""N 102°34'50""E",https://maps.app.goo.gl/V8AyadhxbxhEnDRM6?g_st=ic,IMG_1107.jpeg,,,,,,,,
67e3549d481a54001201ea0f,26 Mar 2025 08:13:01 AM,Success (with Downloaded Attachment),បន្ទាយមានជ័យ,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល អង់ហ្វង់ (Enfant - 1753),,,,,,,,,,,,,,"13.59115679573712, 102.97277151023727",https://maps.app.goo.gl/W83qM5v5EoAbm8H46,photo_2025-03-26_08-12-39.jpg,,,,,,,,
67e355c505ffa80011ab3ca5,26 Mar 2025 08:17:57 AM,Success (with Downloaded Attachment),បន្ទាយមានជ័យ,,,,,,,,,,,,មន្ទីរពិសោធន៍វេជ្ជសាស្ត មិត្តភាព (Friendship - 1117),,,,,,,,,,,,,,"13°40'07""N 102°34'50""E",https://maps.app.goo.gl/T66CiJjzvM3fQWs96?g_st=com.google.maps.preview.copy,IMG_1107.jpeg,,,,,,,,
67e3560b05ffa80011ab3de5,26 Mar 2025 08:19:07 AM,Success (with Downloaded Attachment),កំពង់ស្ពឺ,,,,,,,,មន្ទីរសម្រាកព្យាបាល អង្គមេត្រី (Ang Metrey - 537),,,,,,,,,,,,,,,,,,"11.412153420573555, 104.64768371629187",https://maps.app.goo.gl/cjveAhb6G1QbPgmJ9,photo_2025-03-26_08-18-01.jpg,,,,,,,,
67e3561d05ffa80011ab3df2,26 Mar 2025 08:19:25 AM,Success (with Downloaded Attachment),បន្ទាយមានជ័យ,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល អង់ហ្វង់ (Enfant - 1753),,,,,,,,,,,,,,"13.590780046909556, 102.97278450826876",https://maps.app.goo.gl/L93AVeU6k3LKAo549,photo_2025-03-26_08-12-39.jpg,,,,,,,,
67e3569205ffa80011ab41c3,26 Mar 2025 08:21:22 AM,Success (with Downloaded Attachment),កំពង់ធំ,,,,,,,មន្ទីរសម្រាកព្យាបាល តាំងគោក (Tang Kok - 1698),,,,,,,,,,,,,,,,,,,"12.248586352062615, 105.12432624567893",https://maps.app.goo.gl/uShjg87p9bWtThkw6,photo_2025-03-26_08-17-30.jpg,,,,,,,,
67e3584f05ffa80011ab57b3,26 Mar 2025 08:28:47 AM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល កុមារខ្មែរឃីដ (Khmer Kid - 958),,,,,,,"11.492820136144168, 104.8965535142531",https://maps.app.goo.gl/5DjEUjqiQXurhebY6,photo_2024-05-22_18-32-57.jpg,,,,,,,,
67e358d9481a540012020b93,26 Mar 2025 08:31:05 AM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល មេគង្គភ្នំពេញ (Mekong Phnom Penh - 95),,,,,,,#198 St.310+63 / BKK PHNOM PENH,#198 St.310+63 / BKK PHNOM PENH,mekong.JPG,,,,,,,,
67e35af205ffa80011ab699d,26 Mar 2025 08:40:02 AM,Success (with Downloaded Attachment),រតនគិរី,,,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ថា ប៊ុនថាក់ (Tha Bunthak - 884),,,,,"13.735590, 106.986585",https://maps.app.goo.gl/5Dx8mL6Xhu75EZwC9,IMG_20250325_214701_984.jpg,,,,,,,,
67e35b9405ffa80011ab6b06,26 Mar 2025 08:42:44 AM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល សុខោទ័យ (Sokoday - 109),,,,,,,"11.54170569797104, 104.91384287993426",https://maps.app.goo.gl/Dw3N3L8ciEA1tYz49,photo_2025-03-26 08.42.33.jpeg,,,,,,,,
67e35e57481a540012022dc5,26 Mar 2025 08:54:31 AM,Success (with Downloaded Attachment),កំពង់ចាម,,,,,មន្ទីរសម្រាកព្យាបាល កែវ វណ្ណៈ (Keo Vanna - 1036),,,,,,,,,,,,,,,,,,,,,"11.987974635677984, 105.46473343217127",https://maps.app.goo.gl/XEC895jSiwkzr5ih8,ACE Scanner_2025_03_24 (2).pdf,,,,,,,,
67e35f7c05ffa80011ab8b0a,26 Mar 2025 08:59:24 AM,Success (with Downloaded Attachment),តាកែវ,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល តឹក ប៊ុនហូញ (Tek Bunhourng - 549),,,,,,,,,,,,,,,,"11.12743° N, 104.68762° E","https://maps.apple.com/place?address=National%20Highway%203,%20Samraong,%20Cambodia&coordinate=11.127430,104.687624&name=My%20Location&map=explore",IMG_2880.jpeg,,,,,,,,
67e36292481a54001202525c,26 Mar 2025 09:12:34 AM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល សុភវិជ័យ (Sopheak Vichey 2 - 104),,,,,,,"11.54335149042694, 104.90803305933578",https://maps.app.goo.gl/Ggo19F6hnSmiZMPw6,SPVC II_FRONT IMAGE.png,,,,,,,,
67e362ba3acef8001265ae75,26 Mar 2025 09:13:14 AM,Success (with Downloaded Attachment),កំពង់ចាម,,,,,មន្ទីរសម្រាកព្យាបាល ស៊ុយ បូរិន្ទ (Suy Borin - 1899),,,,,,,,,,,,,,,,,,,,,"11.990212,105.458241",https://maps.app.goo.gl/4cCeQM6QdWPe4sDK8,20250326_091141.jpg,,,,,,,,
67e362e93acef8001265af4a,26 Mar 2025 09:14:01 AM,Success (with Downloaded Attachment),កំពង់ចាម,,,,,មន្ទីរសម្រាកព្យាបាល ខ្វាត់ ផូរ (Khvat Por - 434),,,,,,,,,,,,,,,,,,,,,"11°58'50""N 105°27'34""E",https://maps.app.goo.gl/7VyPgBN7fTxhoXoL7?g_st=com.google.maps.preview.copy,IMG_2155.jpeg,,,,,,,,
67e363c405ffa80011abad61,26 Mar 2025 09:17:40 AM,Success (with Downloaded Attachment),កំពង់ចាម,,,,,មន្ទីរសម្រាកព្យាបាល ខ្វាត់ ផូរ (Khvat Por - 434),,,,,,,,,,,,,,,,,,,,,"11°58'50""N 105°27'34""E",https://maps.app.goo.gl/7VyPgBN7fTxhoXoL7?g_st=com.google.maps.preview.copy,IMG_2155.jpeg,,,,,,,,
67e363c93acef8001265b6ef,26 Mar 2025 09:17:45 AM,Success (with Downloaded Attachment),កំពង់ស្ពឺ,,,,,,,,មន្ទីរសម្រាកព្យាបាល សុខសាន្តគងពិសី (Sok Sant Kong Pisey - 1998),,,,,,,,,,,,,,,,,,"11.288098984191206, 104.70071991055096",https://maps.app.goo.gl/NszbU9z7F5GZkJwH8,photo_2025-03-26_09-16-36.jpg,,,,,,,,
67e364933acef8001265c560,26 Mar 2025 09:21:07 AM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល កណ្ណិកា (Kannika - 266),,,,,,,"11.530268262324643, 104.85107584595727",https://maps.app.goo.gl/d26NYUsmdFc1urVeA,photo_2025-03-26_09-16-18.jpg,,,,,,,,
67e364e705ffa80011abc1f1,26 Mar 2025 09:22:31 AM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ខ្មែរ មេឌីឃែរ (Khmer Medical Care - 1076),,,,,,,"11.502171211653325, 104.81895312982728",https://maps.app.goo.gl/mkm3HWdyGvcW8MxT7,photo_2025-03-26_09-22-03.jpg,,,,,,,,
